trade_date,nav,actual_exposure,executed_target,traded_notional,fee,turnover,daily_return,drawdown,nav_rebased,drawdown_rebased,index_id,index_name,strategy
2023-11-24,1.7323760286452632,0.1989815601707495,0.2,0.001503600655736681,7.518003278683404e-07,0.0008668372758326645,-0.001321223387953263,-0.3123679388865782,0.9402452940480867,-0.3123679388865782,CSI300,沪深300,MA200
2023-11-27,1.7298223468374447,0.1989801760826075,0.2,0.0020421309254585185,1.0210654627292593e-06,0.0011790398437011513,-0.0014740920940908842,-0.31338157187150895,0.9388592858936242,-0.31338157187150895,CSI300,沪深300,MA200
2023-11-28,1.7304705686826427,0.20035852651550845,0.2,0.0018650237972674955,9.325118986337478e-07,0.0010782377776246588,0.00037473318944170053,-0.31312427315800684,0.9392111076282641,-0.31312427315800684,CSI300,沪深300,MA200
2023-11-29,1.7274984136820426,0.19860734426262278,0.2,0.0006488305751113921,3.2441528755569606e-07,0.0003749368937224918,-0.0017175414909614828,-0.3143040107179923,0.9375979735821407,-0.3143040107179923,CSI300,沪深300,MA200
2023-11-30,1.7282817147586356,0.20049037059721686,0.2,0.0026253555746878487,1.3126777873439243e-06,0.0015199855961857069,0.00045343085144922135,-0.3139930950017369,0.9380231094296191,-0.3139930950017369,CSI300,沪深300,MA200
2023-12-01,1.7269633354945557,0.19948034933411843,0.2,0.0006905580516299303,3.4527902581496517e-07,0.00039960872073997104,-0.0007628265998659289,-0.3145163993165613,0.9373075604504572,-0.3145163993165613,CSI300,沪深300,MA200
2023-12-04,1.72470698917395,0.19903795625383366,0.2,0.0010427297659402202,5.213648829701101e-07,0.0006038573195155248,-0.0013065397940018597,-0.31541201091898985,0.9360829308235099,-0.31541201091898985,CSI300,沪深300,MA200
2023-12-05,1.7181299236640148,0.19740245827547673,0.2,0.002456753439263104,1.2283767196315521e-06,0.0014252706627635233,-0.003813439355913495,-0.3180226456991371,0.9325132353347086,-0.3180226456991371,CSI300,沪深300,MA200
2023-12-06,1.7186783139283952,0.20055332506811485,0.2,0.004972703396788791,2.4863516983943954e-06,0.002895327260528496,0.00031917857714214293,-0.3178049731375482,0.932810873582329,-0.3178049731375482,CSI300,沪深300,MA200
2023-12-07,1.7178353856366346,0.1998574556477369,0.2,0.0005217737809442013,2.608868904721007e-07,0.00030368493568704626,-0.0004904514619922251,-0.3181395566858367,0.9323533751256182,-0.3181395566858367,CSI300,沪深300,MA200
2023-12-08,1.7186637963718803,0.20035851201598498,0.2,0.00019820166574857634,9.910083287428817e-08,0.0001153748125663781,0.00048224104717609073,-0.31781073559162487,0.932802994193577,-0.31781073559162487,CSI300,沪深300,MA200
2023-12-11,1.7207021434035583,0.201956310755318,0.2,0.0011188294473352678,5.59414723667634e-07,0.000651810468328525,0.0011860068478668495,-0.3170016544524953,0.9339093049324013,-0.3170016544524953,CSI300,沪深300,MA200
2023-12-12,1.7214348149207817,0.20078789875236724,0.2,0.0025973476544870477,1.2986738272435239e-06,0.001510313233093666,0.0004257979918442789,-0.31671083512852816,0.9343069616390063,-0.31671083512852816,CSI300,沪深300,MA200
2023-12-13,1.715675218067132,0.19769842976452764,0.2,0.0006977347430502934,3.488673715251467e-07,0.0004055155433966371,-0.0033458117633775597,-0.31899699205414356,0.9311809464161489,-0.31899699205414356,CSI300,沪深300,MA200
2023-12-14,1.71387187752085,0.19832357044387044,0.2,0.002516975494024687,1.2584877470123434e-06,0.0014655178376225125,-0.0010510966920147524,-0.3197127920630476,0.9302021852037037,-0.3197127920630476,CSI300,沪深300,MA200
2023-12-15,1.7128025701185405,0.19883917721369113,0.2,0.0017395013902054557,8.697506951027278e-07,0.0010141156433866535,-0.000623913266991738,-0.3201372322774443,0.9296218197193704,-0.3201372322774442,CSI300,沪深300,MA200
2023-12-18,1.7115592274094782,0.20000857100425298,0.2,0.002996106147435451,1.4980530737177256e-06,0.0017505295296409422,-0.000725911281751701,-0.32063075233057703,0.9289469967526736,-0.3206307523305769,CSI300,沪深300,MA200
2023-12-19,1.712040550157776,0.20040305894630497,0.2,0.00029018019002735596,1.4509009501367798e-07,0.0001695791799895095,0.0002812188679128802,-0.32043970087985263,0.9292082341754513,-0.32043970087985263,CSI300,沪深300,MA200
2023-12-20,1.7082879390384118,0.1982288276744627,0.2,0.0007139936832021854,3.569968416010927e-07,0.0004170352174993656,-0.0021918938304460456,-0.3219292249069101,0.9271715083797625,-0.3219292249069101,CSI300,沪深300,MA200
2023-12-21,1.7117677213723486,0.20219845677813533,0.2,0.004003092258039576,2.0015461290197877e-06,0.0023450129480528854,0.0020369998841620607,-0.3205479948165918,0.9290601566349305,-0.3205479948165918,CSI300,沪深300,MA200
2023-12-22,1.7124181000754906,0.20037301457743142,0.2,0.0036466167065255517,1.8233083532627758e-06,0.0021305036095139347,0.0003799456521007549,-0.32028983998141114,0.9294131490019841,-0.32028983998141114,CSI300,沪深300,MA200
2023-12-25,1.7134687590942517,0.20082153983011086,0.2,7.163711430491215e-05,3.5818557152456076e-08,4.1851217655004286e-05,0.0006135528576314275,-0.3198728018703706,0.9299833930954745,-0.3198728018703706,CSI300,沪深300,MA200
2023-12-26,1.711146370880459,0.1990133825801592,0.2,0.0012386383988199912,6.193191994099956e-07,0.0007229727185791938,-0.0013553723705007625,-0.3207946274831416,0.9287229192994483,-0.3207946274831416,CSI300,沪深300,MA200
2023-12-27,1.7123346514096918,0.20045336728829086,0.2,0.0015131823204176942,7.565911602088471e-07,0.0008841960319690384,0.0006944353501572298,-0.32032296326244913,0.9293678573251111,-0.32032296326244925,CSI300,沪深300,MA200
2023-12-28,1.7203609224068064,0.20377084536346124,0.2,0.0007104735442821641,3.5523677214108206e-07,0.0004149350679760364,0.004687326154678262,-0.317137095311415,0.9337241075900684,-0.317137095311415,CSI300,沪深300,MA200
2023-12-29,1.72202258042863,0.20093739788532533,0.2,0.006205423811726285,3.1027119058631425e-06,0.0036077863278092693,0.000965877566841522,-0.31647753335054807,0.9346259707592088,-0.31647753335054807,CSI300,沪深300,MA200
2024-01-02,1.7175225232348594,0.19813170919144457,0.2,0.001223617922967768,6.11808961483884e-07,0.0007107717246612009,-0.0026132393645212915,-0.318263741166931,0.932183569381317,-0.318263741166931,CSI300,沪深300,MA200
2024-01-03,1.7167095860284953,0.1999314256940699,0.2,0.003739589345719385,1.8697946728596925e-06,0.0021781574259843372,-0.00047331967724828505,-0.3185864203529304,0.9317423485551213,-0.3185864203529304,CSI300,沪深300,MA200
2024-01-04,1.7135317991255326,0.19867190086952163,0.2,0.0003840195884557973,1.9200979422789867e-07,0.00022373852154178753,-0.0018510917215266431,-0.3198477793891509,0.9300176080071151,-0.3198477793891509,CSI300,沪深300,MA200
2024-01-05,1.7116956766238518,0.19941578434750754,0.2,0.0027432670536961523,1.371633526848076e-06,0.0016014893796692318,-0.0010715427064836858,-0.32057659154044504,0.9290210544223537,-0.32057659154044504,CSI300,沪深300,MA200
2024-01-08,1.7072635410133874,0.19823620637988573,0.2,0.001533680513209179,7.668402566045895e-07,0.000896350029100794,-0.0025893245341405136,-0.3223358392410388,0.9266155174134049,-0.3223358392410387,CSI300,沪深300,MA200
2024-01-09,1.7079308585218926,0.20028199020299797,0.2,0.00295754753042482,1.47877376521241e-06,0.0017322640312889294,0.00039086965338053226,-0.3220709608854144,0.9269777032995133,-0.3220709608854144,CSI300,沪深300,MA200
2024-01-10,1.7063331925528684,0.1997786027132817,0.2,0.0004185262035479864,2.092631017739932e-07,0.00024521022481903046,-0.0009354394886962325,-0.3227051224791361,0.926110571750706,-0.3227051224791362,CSI300,沪深300,MA200
2024-01-11,1.7082650408596538,0.2009935405156867,0.2,0.0005292647908703985,2.6463239543519924e-07,0.0003102111208222967,0.001132163586348156,-0.3219383138815869,0.9271590804169741,-0.3219383138815869,CSI300,沪深300,MA200
2024-01-12,1.707066091753842,0.19999072475012228,0.2,0.0007542818504597815,3.7714092522989075e-07,0.00044185336508946265,-0.0007018519241067667,-0.3224142127806523,0.9265083520324304,-0.3224142127806522,CSI300,沪深300,MA200
2024-01-15,1.7067318654478247,0.2005289557020325,0.2,0.0011854073577628466,5.927036788814233e-07,0.0006950073236886971,-0.00019578990387769668,-0.32254687723680076,0.9263269510512441,-0.32254687723680087,CSI300,沪深300,MA200
2024-01-16,1.708811763326622,0.2013814982447951,0.2,0.00020608644660935482,1.0304322330467741e-07,0.00012081080910359824,0.0012186436082339824,-0.3217213033188673,0.9274558134692776,-0.3217213033188673,CSI300,沪深300,MA200
2024-01-17,1.7013554981830243,0.19697173452527808,0.2,0.0015486387716043826,7.743193858021913e-07,0.0009068051289503093,-0.004363421006116086,-0.3246809188319668,0.9234089332905413,-0.3246809188319667,CSI300,沪深300,MA200
2024-01-18,1.706209568803152,0.20299788522101278,0.2,0.00638072970468706,3.1903648523435303e-06,0.003753768355487725,0.0028530607655552487,-0.32275419245725545,0.9260434750886757,-0.32275419245725545,CSI300,沪深300,MA200
2024-01-19,1.705673392130075,0.20041884893434508,0.2,0.003973646452395618,1.9868232261978092e-06,0.002330881290454042,-0.00031425018525310655,-0.3229670170777377,0.9257524657550767,-0.32296701707773756,CSI300,沪深300,MA200
2024-01-22,1.700355862425967,0.19785764932968986,0.2,0.00010320584390399734,5.160292195199867e-08,6.0534504304109404e-05,-0.0031175544677211064,-0.3250777042784415,0.9228663820194581,-0.3250777042784414,CSI300,沪深300,MA200
2024-01-23,1.7017486846257783,0.20117052964236493,0.2,0.004518188946521506,2.259094473260753e-06,0.0026589131506316367,0.0008191357059952331,-0.3245248513272436,0.9236223348248329,-0.3245248513272436,CSI300,沪深300,MA200
2024-01-24,1.7065018290200469,0.2015326792398428,0.2,0.0031805331350996946,1.5902665675498472e-06,0.001867349029268238,0.0027930942078639998,-0.3226381856019297,0.926202099018486,-0.3226381856019297,CSI300,沪深300,MA200
2024-01-25,1.7133571512057486,0.20333730206491515,0.2,0.002382978805400615,1.1914894027003076e-06,0.0013966494133756753,0.004017178340581351,-0.3199171023923929,0.929922818029664,-0.3199171023923929,CSI300,沪深300,MA200
2024-01-26,1.7123974384684795,0.20034518899365528,0.2,0.004361300070353014,2.1806500351765067e-06,0.0025479924679309646,-0.0005601358342559593,-0.3202980411936076,0.9294019349361933,-0.3202980411936076,CSI300,沪深300,MA200
2024-01-29,1.709330999543333,0.19848933278880854,0.2,0.0007205401725753346,3.6027008628766735e-07,0.0004207388315061202,-0.0017907285167916287,-0.32151520287416135,0.9277376283877417,-0.32151520287416135,CSI300,沪深300,MA200
2024-01-30,1.7032281506217097,0.19810244349648945,0.2,0.004230422565924485,2.1152112829622427e-06,0.002477886148473628,-0.0035703143061547316,-0.32393760685184814,0.924425313460751,-0.32393760685184814,CSI300,沪深300,MA200
2024-01-31,1.700117361891387,0.19919781775749487,0.2,0.004354621369863865,2.1773106849319324e-06,0.002558795283397473,-0.001826407536293484,-0.3251723723016986,0.9227369361015056,-0.3251723723016986,CSI300,沪深300,MA200
2024-02-01,1.700376509668208,0.20077158156528252,0.2,0.0024672312896819037,1.2336156448409518e-06,0.0014523906434026083,0.00015242934554393628,-0.3250695087680535,0.9228775882887849,-0.3250695087680536,CSI300,沪深300,MA200
2024-02-02,1.6963539568284551,0.19799520546608315,0.2,0.001495525800235209,7.477629001176044e-07,0.0008794076055235163,-0.0023656836100010015,-0.32666618076905096,0.9206943519041328,-0.32666618076905085,CSI300,沪深300,MA200
2024-02-05,1.698601867878339,0.20182513074523686,0.2,0.004700332626998649,2.3501663134993243e-06,0.0027735000603536356,0.0013251426925584564,-0.32577391737884454,0.9219144032966384,-0.32577391737884454,CSI300,沪深300,MA200
2024-02-06,1.710448498609979,0.20630147680791117,0.2,0.0018000235449487367,9.000117724743684e-07,0.00106072379291671,0.006974342225607666,-0.32107163394121374,0.9283441498479461,-0.32107163394121374,CSI300,沪深300,MA200
2024-02-07,1.7137480356185766,0.2014271579523714,0.2,0.010977680855029093,5.488840427514546e-06,0.006417078312623464,0.001929047855740107,-0.3197619486324669,0.9301349701395992,-0.3197619486324669,CSI300,沪深300,MA200
2024-02-08,1.7159329741038503,0.20064533526814057,0.2,0.0030879318255709887,1.5439659127854943e-06,0.001801015158312298,0.00127494733173239,-0.3188946809439329,0.9313208432379297,-0.3188946809439329,CSI300,沪深300,MA200
2024-02-19,1.719898503212602,0.2005004746440839,0.2,0.0034207201217609784,1.7103600608804892e-06,0.0019901506845101087,0.002311004665448868,-0.3173206433739323,0.9334731300516825,-0.3173206433739322,CSI300,沪深300,MA200
2024-02-20,1.720611544866257,0.2007374364870692,0.2,0.00016243840012275523,8.121920006137761e-08,9.449446283323817e-05,0.0004145835654389973,-0.3170376157322107,0.9338601326701808,-0.3170376157322107,CSI300,沪深300,MA200
2024-02-21,1.7252788244366286,0.20312650810375188,0.2,0.00039123721766937125,1.9561860883468562e-07,0.00022765721293811861,0.0027125701813970338,-0.31518503233363004,0.9363932938196573,-0.31518503233363004,CSI300,沪深300,MA200
2024-02-22,1.7282465746016225,0.20168111349795706,0.2,0.004865352389661903,2.4326761948309515e-06,0.002821119050099101,0.0017201568366567166,-0.3140070431851538,0.9380040371458208,-0.3140070431851538,CSI300,沪深300,MA200
2024-02-23,1.7285530240254583,0.1999270831057398,0.2,0.003278218010510703,1.6391090052553515e-06,0.001896334859455689,0.00017731811440535594,-0.31388540420755606,0.9381703622529921,-0.31388540420755606,CSI300,沪深300,MA200
2024-02-26,1.724945588316504,0.19851991276580488,0.2,0.0004586899952935264,2.2934499764676319e-07,0.00026542452300348714,-0.0020869684983995107,-0.3153173037552671,0.936212430260838,-0.3153173037552671,CSI300,沪深300,MA200
2024-02-27,1.729109304869651,0.2025379485701535,0.2,0.003608682848939393,1.8043414244696964e-06,0.0020936576135458305,0.0024138248657517014,-0.3136645996379216,0.9384722831046275,-0.3136645996379216,CSI300,沪深300,MA200
2024-02-28,1.7247126988258585,0.19772785556569764,0.2,0.004792298161387543,2.396149080693771e-06,0.0027707324503851737,-0.002542699892603917,-0.31540974458671256,0.9360860297311656,-0.31540974458671245,CSI300,沪深300,MA200
2024-02-29,1.7313275270293096,0.20362251012005764,0.2,0.004896237165862127,2.4481185829310635e-06,0.002840883680941704,0.0038353217947280083,-0.31278412065966754,0.939676220882734,-0.31278412065966754,CSI300,沪深300,MA200
2024-03-01,1.733462239691374,0.20103434232531045,0.2,0.006189623065141869,3.094811532570935e-06,0.0035752854437978536,0.001232991810467654,-0.3119367891084176,0.9408348339675736,-0.3119367891084175,CSI300,沪深300,MA200
2024-03-04,1.7337619145622003,0.20011325412514025,0.2,0.0018372962197758524,9.186481098879262e-07,0.0010598659052676073,0.00017287649189268173,-0.31181783915431815,0.9409974821931204,-0.31181783915431815,CSI300,沪深300,MA200
2024-03-05,1.736188358165859,0.20183641752277046,0.2,0.0010503309865104726,5.251654932552363e-07,0.0006063554036361048,0.001399525265423529,-0.31085471083300087,0.9423144319441495,-0.31085471083300087,CSI300,沪深300,MA200
2024-03-06,1.7347691768610805,0.19975334556990398,0.2,0.0024821512582388627,1.2410756291194313e-06,0.0014303827949443534,-0.0008174120613720914,-0.31141802650440376,0.9415441727618734,-0.31141802650440376,CSI300,沪深300,MA200
2024-03-07,1.7326841062136773,0.1991702861797049,0.2,0.0006579840794184721,3.2899203970923606e-07,0.00037935490095872515,-0.001201929729450213,-0.3122456536495116,0.9404125028290403,-0.3122456536495116,CSI300,沪深300,MA200
2024-03-08,1.7341748531208825,0.20069572574758268,0.2,0.0014508191099387169,7.254095549693585e-07,0.0008373326143441818,0.0008603685471917366,-0.31165393144171727,0.9412216041678602,-0.31165393144171727,CSI300,沪深300,MA200
2024-03-11,1.7385131426214617,0.20195003107573706,0.2,0.0012876308583299467,6.438154291649734e-07,0.0007424600638482099,0.0025016447982577628,-0.30993193407990727,0.9435762062979346,-0.30993193407990727,CSI300,沪深300,MA200
2024-03-12,1.7393114051918395,0.20021888095883886,0.2,0.003649887505656313,1.8249437528281564e-06,0.002099038499981529,0.0004591639549955673,-0.3096150796975433,0.944009462480658,-0.3096150796975433,CSI300,沪深300,MA200
2024-03-13,1.736879306207503,0.1990168307202383,0.2,0.00014274070748926393,7.137035374463196e-08,8.20814043561401e-05,-0.0013983114105252659,-0.31058045280925684,0.9426894432776274,-0.31058045280925684,CSI300,沪深300,MA200
2024-03-14,1.7358927571106855,0.19957137537953026,0.2,0.0017519632981293776,8.759816490646887e-07,0.0010087167086923663,-0.0005680009504930306,-0.31097204376734966,0.942153994777826,-0.31097204376734966,CSI300,沪深300,MA200
2024-03-15,1.7366533340144916,0.20067850295137898,0.2,0.0013132526374798892,6.566263187399446e-07,0.0007568388824070224,0.0004381474032255639,-0.3106701479575764,0.9425667971040765,-0.3106701479575764,CSI300,沪深300,MA200
2024-03-18,1.7399134123210422,0.20118241194733213,0.2,0.0017299576306548659,8.64978815327433e-07,0.0009957491149351575,0.0018772188108575616,-0.3093761249924367,0.9443362012260901,-0.3093761249924367,CSI300,沪深300,MA200
2024-03-19,1.7374026580614492,0.19929997521519702,0.2,0.0012655486945502004,6.327743472751002e-07,0.0007277769994075522,-0.00144303402790813,-0.3103727187445584,0.9429734919539354,-0.3103727187445583,CSI300,沪深300,MA200
2024-03-20,1.738161038909941,0.20074670670985076,0.2,0.0019064635218267734,9.532317609133867e-07,0.0010978518638977718,0.0004365026408661432,-0.3100716946150771,0.9433851023734401,-0.310071694615077,CSI300,沪深300,MA200
2024-03-21,1.7377485595167517,0.1994662903975741,0.2,0.0018963142459426097,9.481571229713048e-07,0.0010905195035131672,-0.00023730792714571347,-0.31023542007110716,0.9431612296102956,-0.31023542007110716,CSI300,沪深300,MA200
2024-03-22,1.7342422674406166,0.19882135719547162,0.2,0.001687590788501836,8.437953942509179e-07,0.0009716676390003717,-0.002017721181199028,-0.3116271726740705,0.9412581932200252,-0.3116271726740705,CSI300,沪深300,MA200
2024-03-25,1.7323613270809202,0.1995044637012674,0.2,0.0026890120314803645,1.3445060157401822e-06,0.0015512611521821917,-0.0010845891574724487,-0.3123737743788868,0.9402373147892767,-0.3123737743788868,CSI300,沪深300,MA200
2024-03-26,1.7341275565978571,0.20077350464479765,0.2,0.0007864268128331409,3.932134064165704e-07,0.0004539387563525219,0.0010195503035808073,-0.31167270485180476,0.941195934029008,-0.31167270485180476,CSI300,沪深300,MA200
2024-03-27,1.7301124390385791,0.1983718543484647,0.2,0.0009466100215763107,4.7330501078815537e-07,0.0005460264125008869,-0.002315353068464643,-0.3132664255667341,0.9390167331351276,-0.313266425566734,CSI300,沪深300,MA200
2024-03-28,1.7319122461930434,0.20102709428649607,0.2,0.0031542893488192836,1.5771446744096418e-06,0.0018236147083499578,0.0010402833445115611,-0.3125520280671342,0.9399935766028258,-0.3125520280671342,CSI300,沪深300,MA200
2024-03-29,1.7335364765979988,0.20093624028686183,0.2,0.0014559427799963887,7.279713899981944e-07,0.000840852165725668,0.0009378248860620886,-0.3119073222511827,0.9408751259717023,-0.3119073222511827,CSI300,沪深300,MA200
2024-04-01,1.7392283414069007,0.20198039320663744,0.2,0.0027335092977925357,1.3667546488962678e-06,0.0015755781491225127,0.003283383352897129,-0.30964805020781183,0.9439643796974729,-0.3096480502078117,CSI300,沪深300,MA200
2024-04-02,1.7377754590004035,0.19944120231522725,0.2,0.003254742341230743,1.6273711706153715e-06,0.0018716265548132304,-0.0008353603560311562,-0.310224742858377,0.943175829277168,-0.310224742858377,CSI300,沪深300,MA200
2024-04-03,1.736525479176608,0.1995133149225696,0.2,0.0011253450523618924,5.626725261809462e-07,0.0006476498133979839,-0.0007192988123532196,-0.31072089738162956,0.9424974040233287,-0.31072089738162956,CSI300,沪深300,MA200
2024-04-08,1.7334663593233903,0.19922728548574856,0.2,0.0019519863108958257,9.759931554479128e-07,0.0011249721336847294,-0.0017616325760265727,-0.3119351539027765,0.9408370698935807,-0.3119351539027765,CSI300,沪深300,MA200
2024-04-09,1.7331804010128533,0.20000471874218043,0.2,0.001575631879770223,7.878159398851114e-07,0.0009091034478534396,-0.00016496328815329697,-0.31204865934225134,0.9406818663169146,-0.31204865934225134,CSI300,沪深300,MA200
2024-04-10,1.7303546002542622,0.1988986123682317,0.2,0.0003464977712291373,1.7324888561456864e-07,0.00019997135172783722,-0.0016304135201042902,-0.31317030450923355,0.9391481658839547,-0.31317030450923355,CSI300,沪深300,MA200
2024-04-11,1.7303263511022728,0.20088141572718532,0.2,0.003451801435192081,1.7259007175960406e-06,0.0019970824605555293,-1.632564330178443e-05,-0.3131815174458512,0.9391328336859909,-0.3131815174458512,CSI300,沪深300,MA200
2024-04-12,1.7275219535649047,0.19863264378817358,0.2,0.0016445789928998256,8.222894964499127e-07,0.000950362398521657,-0.0016207333001555524,-0.31429466703168907,0.9376107498291665,-0.31429466703168907,CSI300,沪深300,MA200
2024-04-15,1.734806196234736,0.20346610311122731,0.2,0.0025464876487296118,1.273243824364806e-06,0.0014742662860495897,0.004216584718243155,-0.31140333240347706,0.9415642649885567,-0.31140333240347706,CSI300,沪深300,MA200
2024-04-16,1.7310583550022542,0.1989915100951199,0.2,0.004762880484180165,2.3814402420900826e-06,0.00274795804189631,-0.0021603803586914827,-0.31289096311921305,0.9395301280440296,-0.31289096311921305,CSI300,沪深300,MA200
2024-04-17,1.7364139815779411,0.20255761223627017,0.2,0.001901376573456015,9.506882867280076e-07,0.0010985130908794198,0.003093845196038947,-0.31076515412630445,0.9424368888172125,-0.31076515412630434,CSI300,沪深300,MA200
2024-04-18,1.7368285631712341,0.20086652131530872,0.2,0.003269374637442257,1.6346873187211286e-06,0.00188442078883311,0.00023875734570877327,-0.3106005942439337,0.9426619025472845,-0.3106005942439336,CSI300,沪深300,MA200
2024-04-19,1.7340785071359006,0.19959663004572387,0.2,4.4315266561345545e-06,2.215763328067277e-09,2.5542634465601484e-06,-0.0015833779416387639,-0.3116921740559867,0.9411693124843679,-0.3116921740559867,CSI300,沪深300,MA200
2024-04-22,1.7330249703396214,0.19976109658931562,0.2,0.0011277151713566247,5.638575856783123e-07,0.0006505261401718485,-0.0006075485002229319,-0.3121103544433307,0.9405975064801122,-0.3121103544433307,CSI300,沪深300,MA200
2024-04-23,1.7306002742541038,0.19911671217939064,0.2,0.0008247519240755508,4.123759620377754e-07,0.000476044109587795,-0.0013991120307068616,-0.3130727891222277,0.9392815051927429,-0.3130727891222278,CSI300,沪深300,MA200
2024-04-24,1.7321150166507608,0.20034645168220586,0.2,0.0009164601584796261,4.582300792398131e-07,0.0005293279630673927,0.0008752699391023633,-0.31247154238419494,0.940103630058593,-0.31247154238419494,CSI300,沪深300,MA200
2024-04-25,1.732969673570844,0.20089419984867796,0.2,0.0002656686881672976,1.328343440836488e-07,0.00015347409139704633,0.000493418111307431,-0.31213230339116804,0.9405674942161698,-0.31213230339116804,CSI300,沪深300,MA200
2024-04-26,1.7382679497081095,0.2023624973793876,0.2,0.0016824298687584949,8.412149343792474e-07,0.0009707433087435731,0.0030573392126063137,-0.3100292585092407,0.9434431280983397,-0.3100292585092407,CSI300,沪深300,MA200
2024-04-29,1.7421111890142293,0.20175369712579025,0.2,0.004128173622584608,2.064086811292304e-06,0.002374840852138656,0.002210959079562702,-0.30850376143370917,0.9455290422484597,-0.30850376143370917,CSI300,沪深300,MA200
2024-04-30,1.733811508337226,1.0004010337366949,1.0,1.3906338158264022,0.0006953169079132011,0.7984531745240527,-0.004764150950491097,-0.3117981538959358,0.9410243991631148,-0.3117981538959358,CSI300,沪深300,MA200
2024-05-06,1.759547235721723,1.0000001975840416,1.0,0.0006953169079131349,3.4765845395656747e-07,0.0003955820064847724,0.014843440166790733,-0.3015828709706151,0.9549924385275828,-0.3015828709706151,CSI300,沪深300,MA200
2024-05-07,1.7600912319226656,1.0000000000987614,1.0,3.4765845402517925e-07,1.7382922701258962e-10,1.9763137089081152e-07,0.0003091682848284094,-0.3013669425447383,0.9552876919018264,-0.3013669425447383,CSI300,沪深300,MA200
2024-05-08,1.746245129485279,1.0000000000000497,1.0,1.7382917327779523e-10,8.691458663889761e-14,9.898488736521556e-11,-0.007866695877043584,-0.30686287633738796,0.9477727341545518,-0.30686287633738796,CSI300,沪深300,MA200
2024-05-09,1.7627625821121538,1.0,1.0,8.681944052568724e-14,4.340972026284362e-17,4.9715171018674616e-14,0.009458839625650528,-0.3003066034460786,0.9567375644484841,-0.3003066034460785,CSI300,沪深300,MA200
2024-05-10,1.7635880771352035,1.0,1.0,0.0,0.0,0.0,0.0004682962024644688,-0.29997893968558287,0.9571856010166705,-0.29997893968558287,CSI300,沪深300,MA200
2024-05-13,1.7628249716608335,1.0,1.0,0.0,0.0,0.0,-0.0004327005179177723,-0.3002818391609342,0.9567714263113672,-0.3002818391609342,CSI300,沪深300,MA200
2024-05-14,1.7591473554964356,1.0,1.0,0.0,0.0,0.0,-0.0020862060746353883,-0.30174159543860946,0.9547754039497588,-0.30174159543860946,CSI300,沪深300,MA200
2024-05-15,1.7442404864230692,1.0,1.0,0.0,0.0,0.0,-0.008473917222903582,-0.3076585793590594,0.9466847162102242,-0.3076585793590594,CSI300,沪深300,MA200
2024-05-16,1.7511207981550134,1.0,1.0,0.0,0.0,0.0,0.0039445889402864864,-0.30492757704829687,0.9504189982717253,-0.30492757704829687,CSI300,沪深300,MA200
2024-05-17,1.7692125165950314,1.0,1.0,0.0,0.0,0.0,0.01033150794569937,-0.2977464307877349,0.9602382597041133,-0.2977464307877349,CSI300,沪深300,MA200
2024-05-20,1.7754623908366145,1.0,1.0,0.0,0.0,0.0,0.0035325740593399324,-0.2952656680460567,0.9636303724711297,-0.2952656680460568,CSI300,沪深300,MA200
2024-05-21,1.768342574430131,1.0,1.0,0.0,0.0,0.0,-0.004010119528991218,-0.2980917369533759,0.9597660994957542,-0.29809173695337576,CSI300,沪深300,MA200
2024-05-22,1.772330262322201,1.0,1.0,0.0,0.0,0.0,0.0022550426312928362,-0.29650890389694906,0.9619304129661866,-0.29650890389694906,CSI300,沪深300,MA200
2024-05-23,1.7518098731626,1.0,1.0,0.0,0.0,0.0,-0.011578197131675738,-0.30465406248800886,0.9507929930179099,-0.30465406248800886,CSI300,沪深300,MA200
2024-05-24,1.732416536528496,1.0,1.0,0.0,0.0,0.0,-0.011070457434454672,-0.3123518600914563,0.9402672796597273,-0.3123518600914563,CSI300,沪深300,MA200
2024-05-27,1.7488833848336967,1.0,1.0,0.0,0.0,0.0,0.009505132257740856,-0.3058156735748361,0.9492046445105192,-0.3058156735748361,CSI300,沪深300,MA200
2024-05-28,1.7361190219270246,1.0,1.0,0.0,0.0,0.0,-0.007298578634438724,-0.310882232468045,0.9422767997723848,-0.310882232468045,CSI300,沪深300,MA200
2024-05-29,1.7382114529046861,1.0,1.0,0.0,0.0,0.0,0.00120523475132428,-0.31005168378686054,0.943412464516837,-0.31005168378686054,CSI300,沪深300,MA200
2024-05-30,1.7289707766668254,1.0,1.0,0.0,0.0,0.0,-0.0053161979932987435,-0.31371958564099267,0.9383970970661196,-0.31371958564099267,CSI300,沪深300,MA200
2024-05-31,1.7220500103393224,1.0,1.0,0.0,0.0,0.0,-0.004002824351285517,-0.3164666455953993,0.9346408583148077,-0.3164666455953993,CSI300,沪深300,MA200
2024-06-03,1.7262944237682503,1.0,1.0,0.0,0.0,0.0,0.0024647445796834866,-0.3147819104650975,0.93694450930429,-0.3147819104650975,CSI300,沪深300,MA200
2024-06-04,1.7392452337764515,1.0,1.0,0.0,0.0,0.0,0.007502086451702361,-0.3096413451191363,0.9439735480135386,-0.3096413451191363,CSI300,沪深300,MA200
2024-06-05,1.7292023924547155,1.0,1.0,0.0,0.0,0.0,-0.005774252604924368,-0.3136276503804143,0.9385228062949418,-0.3136276503804143,CSI300,沪深300,MA200
