index_id,index_name,event_id,event_type,event_date,window_start,window_end,strategy,local_max_drawdown,exposure_5d_before,exposure_at_start,minimum_exposure,exposure_at_end,target_changes_in_window,all_sample_five_day_flips
CSI1000,中证1000,CSI1000-sideways_market-022,sideways_market,2021-09-13,2021-09-13,2021-12-14,MA20/MA60,0.09696820808976658,1.0,1.0,0.19722923211203966,1.0,2,0
CSI1000,中证1000,CSI1000-sideways_market-022,sideways_market,2021-09-13,2021-09-13,2021-12-14,Volatility Targeting,0.08556173619708052,0.7925921870191852,0.7778419598488627,0.5802549287515486,0.9358375023547256,56,879
CSI1000,中证1000,CSI1000-sideways_market-022,sideways_market,2021-09-13,2021-09-13,2021-12-14,Risk Score,0.0717971531465158,0.8510025218796915,0.8501009416074075,0.39481839778601563,0.8501954029066872,8,249
CSI1000,中证1000,CSI1000-sideways_market-023,sideways_market,2022-03-17,2022-03-17,2022-06-16,Buy & Hold,0.24406669567408845,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-023,sideways_market,2022-03-17,2022-03-17,2022-06-16,Constant Exposure - Train Fixed,0.17780022061535627,0.7027331398155143,0.7050504173464425,0.6908197915092749,0.7052199530108004,0,0
CSI1000,中证1000,CSI1000-sideways_market-023,sideways_market,2022-03-17,2022-03-17,2022-06-16,MA200,0.05359731157377179,0.19922546497213653,0.2009626084499977,0.19034053979763146,0.2010945958244094,0,41
CSI1000,中证1000,CSI1000-sideways_market-023,sideways_market,2022-03-17,2022-03-17,2022-06-16,MA20/MA60,0.05359731157377223,0.19922546497213653,0.20096260844999772,0.19034053979763144,1.000000000098627,1,0
CSI1000,中证1000,CSI1000-sideways_market-023,sideways_market,2022-03-17,2022-03-17,2022-06-16,Volatility Targeting,0.14359755621244508,0.6024087033645357,0.4684292648122909,0.31790299963319274,0.6559336448189206,60,879
CSI1000,中证1000,CSI1000-sideways_market-023,sideways_market,2022-03-17,2022-03-17,2022-06-16,Risk Score,0.0856777053892459,0.31922819505663336,0.20096260844980773,0.19034053806925638,0.6515517539460098,10,249
CSI1000,中证1000,CSI1000-sideways_market-024,sideways_market,2022-06-17,2022-06-17,2022-09-08,Buy & Hold,0.08628750734227153,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-024,sideways_market,2022-06-17,2022-06-17,2022-09-08,Constant Exposure - Train Fixed,0.06121322180917832,0.7060652549226945,0.7075789237610732,0.695801903962179,0.7017360606344941,0,0
CSI1000,中证1000,CSI1000-sideways_market-024,sideways_market,2022-06-17,2022-06-17,2022-09-08,MA200,0.048835267611754274,0.2017568614874568,0.20292823542142543,0.1952845407713929,0.19842447416974202,6,41
CSI1000,中证1000,CSI1000-sideways_market-024,sideways_market,2022-06-17,2022-06-17,2022-09-08,MA20/MA60,0.08628750734227164,0.6814191206614533,1.0000000000000488,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-024,sideways_market,2022-06-17,2022-06-17,2022-09-08,Volatility Targeting,0.0695296900827217,0.6658946483654388,0.6588450498635665,0.6420414766441935,0.6871641212856446,60,879
CSI1000,中证1000,CSI1000-sideways_market-024,sideways_market,2022-06-17,2022-06-17,2022-09-08,Risk Score,0.05470903559279927,0.652488642382308,0.8523899121975643,0.39820406280826265,0.6478302929051046,21,249
CSI1000,中证1000,CSI1000-sideways_market-025,sideways_market,2022-09-09,2022-09-09,2022-12-09,Buy & Hold,0.1343845495943563,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-025,sideways_market,2022-09-09,2022-09-09,2022-12-09,Constant Exposure - Train Fixed,0.09615789667005648,0.7048524151944673,0.7039459014588818,0.6963190263488285,0.7043759457904412,0,0
CSI1000,中证1000,CSI1000-sideways_market-025,sideways_market,2022-09-09,2022-09-09,2022-12-09,MA200,0.028104258178617947,0.20081675164747628,0.20011281671152487,0.19436098659098666,0.20052367717528716,4,41
CSI1000,中证1000,CSI1000-sideways_market-025,sideways_market,2022-09-09,2022-09-09,2022-12-09,MA20/MA60,0.03464229070598779,1.0,1.0,0.19443917641649405,1.0,2,0
CSI1000,中证1000,CSI1000-sideways_market-025,sideways_market,2022-09-09,2022-09-09,2022-12-09,Volatility Targeting,0.09247131641754636,0.7065367418168453,0.7024609981870392,0.5270545280995056,1.0,56,879
CSI1000,中证1000,CSI1000-sideways_market-025,sideways_market,2022-09-09,2022-09-09,2022-12-09,Risk Score,0.04095977843220844,0.4512600179755454,0.400218660956778,0.19530305157658395,0.8503530553443172,7,249
CSI1000,中证1000,CSI1000-sideways_market-026,sideways_market,2022-12-12,2022-12-12,2023-03-13,Buy & Hold,0.07436190869753734,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-026,sideways_market,2022-12-12,2022-12-12,2023-03-13,Constant Exposure - Train Fixed,0.05280665076466562,0.70394107631526,0.7033762749515434,0.637970860875245,0.6443128604322483,1,0
CSI1000,中证1000,CSI1000-sideways_market-026,sideways_market,2022-12-12,2022-12-12,2023-03-13,MA200,0.03755958997026565,0.680202099106395,1.0004008439185246,0.19675313418934606,1.0,3,41
CSI1000,中证1000,CSI1000-sideways_market-026,sideways_market,2022-12-12,2022-12-12,2023-03-13,MA20/MA60,0.07436190869753734,1.0,1.0,0.1985878114821607,1.0,2,0
CSI1000,中证1000,CSI1000-sideways_market-026,sideways_market,2022-12-12,2022-12-12,2023-03-13,Volatility Targeting,0.07436190869753712,1.0000104285365303,1.0,0.8783234167239468,1.0000000057118776,17,879
CSI1000,中证1000,CSI1000-sideways_market-026,sideways_market,2022-12-12,2022-12-12,2023-03-13,Risk Score,0.04229769575264197,0.8500870522901762,0.8497416771329971,0.3951099549267917,0.651756841004938,9,249
CSI1000,中证1000,CSI1000-sideways_market-027,sideways_market,2023-03-14,2023-03-14,2023-06-09,Buy & Hold,0.08525029723591859,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-027,sideways_market,2023-03-14,2023-03-14,2023-06-09,Constant Exposure - Train Fixed,0.05530919694068781,0.6419272762043554,0.6406992067414371,0.6364733880328765,0.6442747268832757,0,0
CSI1000,中证1000,CSI1000-sideways_market-027,sideways_market,2023-03-14,2023-03-14,2023-06-09,MA200,0.05540181723235116,1.0,1.0,0.19671964217764826,0.20121297988769832,5,41
CSI1000,中证1000,CSI1000-sideways_market-027,sideways_market,2023-03-14,2023-03-14,2023-06-09,MA20/MA60,0.06790174638439284,1.0,1.0,0.1967196421776482,0.20121297988769837,1,0
CSI1000,中证1000,CSI1000-sideways_market-027,sideways_market,2023-03-14,2023-03-14,2023-06-09,Volatility Targeting,0.08456095193282454,0.9902320977678546,1.0000000000028824,0.9166094182913161,1.0,19,879
CSI1000,中证1000,CSI1000-sideways_market-027,sideways_market,2023-03-14,2023-03-14,2023-06-09,Risk Score,0.0703393372278559,0.7696608518229223,0.6481775364053259,0.3962678200876625,0.6517190898524179,18,249
CSI1000,中证1000,CSI1000-sideways_market-028,sideways_market,2023-09-06,2023-09-06,2023-12-06,Buy & Hold,0.08994546713078011,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-028,sideways_market,2023-09-06,2023-09-06,2023-12-06,Constant Exposure - Train Fixed,0.058499296806116985,0.642861093282239,0.6443608840448046,0.6378471975278721,0.6443066468223164,0,0
CSI1000,中证1000,CSI1000-sideways_market-028,sideways_market,2023-09-06,2023-09-06,2023-12-06,MA200,0.018482854724995335,0.20022636367826396,0.20127334089860213,0.19676049452772834,0.20123482459989928,0,41
CSI1000,中证1000,CSI1000-sideways_market-028,sideways_market,2023-09-06,2023-09-06,2023-12-06,MA20/MA60,0.034659236990456255,0.20022636367826396,0.20127334089860213,0.19676049452772829,1.0,1,0
CSI1000,中证1000,CSI1000-sideways_market-028,sideways_market,2023-09-06,2023-09-06,2023-12-06,Volatility Targeting,0.08156111779498088,0.7381579725334628,0.7139911590400925,0.6883587669792567,1.0000000000000013,47,879
CSI1000,中证1000,CSI1000-sideways_market-028,sideways_market,2023-09-06,2023-09-06,2023-12-06,Risk Score,0.05424305721586753,0.45036251228597457,0.4019566017130212,0.3951212433574217,0.6517507159056483,14,249
CSI1000,中证1000,CSI1000-sideways_market-029,sideways_market,2024-03-11,2024-03-11,2024-06-07,Buy & Hold,0.10469656957023221,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-029,sideways_market,2024-03-11,2024-03-11,2024-06-07,Constant Exposure - Train Fixed,0.06699659138135072,0.6327492731506321,0.6373076981505555,0.6241599472141578,0.6324400117001899,0,0
CSI1000,中证1000,CSI1000-sideways_market-029,sideways_market,2024-03-11,2024-03-11,2024-06-07,MA200,0.021457167299360425,0.20004642549064386,0.2032061160896613,0.1942182060765721,0.19982700282497878,0,41
CSI1000,中证1000,CSI1000-sideways_market-029,sideways_market,2024-03-11,2024-03-11,2024-06-07,MA20/MA60,0.1046957878446384,0.20004642549064386,0.20320611608966127,0.19898255710115764,0.19990670540222438,2,0
CSI1000,中证1000,CSI1000-sideways_market-029,sideways_market,2024-03-11,2024-03-11,2024-06-07,Volatility Targeting,0.07735882109659309,0.2885518815869216,0.31049446545530207,0.31049446545530207,0.9282431448403656,60,879
CSI1000,中证1000,CSI1000-sideways_market-029,sideways_market,2024-03-11,2024-03-11,2024-06-07,Risk Score,0.08128083092868299,0.5000892238713522,0.6545184254709873,0.19951044462689246,0.39974086728687247,17,249
CSI1000,中证1000,CSI1000-sideways_market-030,sideways_market,2024-12-05,2024-12-05,2025-03-07,Buy & Hold,0.14564075643604601,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-030,sideways_market,2024-12-05,2024-12-05,2025-03-07,Constant Exposure - Train Fixed,0.09187129036990993,0.6334406288609755,0.6363913065972259,0.5684235610298707,0.576073204604655,1,0
CSI1000,中证1000,CSI1000-sideways_market-030,sideways_market,2024-12-05,2024-12-05,2025-03-07,MA200,0.14564075643604635,1.0,1.0,1.0,1.0,0,41
CSI1000,中证1000,CSI1000-sideways_market-030,sideways_market,2024-12-05,2024-12-05,2025-03-07,MA20/MA60,0.13591545828980256,1.0,1.0,0.19665633576503594,1.0,2,0
CSI1000,中证1000,CSI1000-sideways_market-030,sideways_market,2024-12-05,2024-12-05,2025-03-07,Volatility Targeting,0.09475357761034253,0.4534032772838678,0.4863301077853349,0.4820804619890523,0.6436721396199354,60,879
CSI1000,中证1000,CSI1000-sideways_market-030,sideways_market,2024-12-05,2024-12-05,2025-03-07,Risk Score,0.08431162165425987,0.7707059770556324,0.6536844736376989,0.3923292221728421,0.8499033022677134,18,249
CSI1000,中证1000,CSI1000-sideways_market-031,sideways_market,2025-09-01,2025-09-01,2025-12-01,Buy & Hold,0.07588197324435164,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-031,sideways_market,2025-09-01,2025-09-01,2025-12-01,Constant Exposure - Train Fixed,0.04346486345164302,0.5764571742002023,0.5771114313770789,0.5691973557324087,0.5772587003309879,0,0
CSI1000,中证1000,CSI1000-sideways_market-031,sideways_market,2025-09-01,2025-09-01,2025-12-01,MA200,0.07588197324435153,1.0,1.0,1.0,1.0,0,41
CSI1000,中证1000,CSI1000-sideways_market-031,sideways_market,2025-09-01,2025-09-01,2025-12-01,MA20/MA60,0.07588197324435153,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-031,sideways_market,2025-09-01,2025-09-01,2025-12-01,Volatility Targeting,0.07329445426388848,0.9395430106558325,0.8864689958724494,0.5995662273247566,0.7842428499316527,56,879
CSI1000,中证1000,CSI1000-sideways_market-031,sideways_market,2025-09-01,2025-09-01,2025-12-01,Risk Score,0.06037772033565092,0.9403723131573472,0.85044486270692,0.39937719633892277,0.6510105636648867,19,249
CSI1000,中证1000,CSI1000-sideways_market-032,sideways_market,2026-03-06,2026-03-06,2026-06-03,Buy & Hold,0.11411686616106975,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-sideways_market-032,sideways_market,2026-03-06,2026-03-06,2026-06-03,Constant Exposure - Train Fixed,0.0753756503124835,0.6483958288995345,0.6532051747698338,0.6406256531561267,0.6508822401483468,0,0
CSI1000,中证1000,CSI1000-sideways_market-032,sideways_market,2026-03-06,2026-03-06,2026-06-03,MA200,0.11411686616106964,1.0,1.0,1.0,1.0,0,41
CSI1000,中证1000,CSI1000-sideways_market-032,sideways_market,2026-03-06,2026-03-06,2026-06-03,MA20/MA60,0.11411686616106986,1.0,1.0,0.19743865809517963,1.0,2,0
CSI1000,中证1000,CSI1000-sideways_market-032,sideways_market,2026-03-06,2026-03-06,2026-06-03,Volatility Targeting,0.07512348299496507,0.6088475042305429,0.5611444317758999,0.4333662974914263,0.5853765426317556,60,879
CSI1000,中证1000,CSI1000-sideways_market-032,sideways_market,2026-03-06,2026-03-06,2026-06-03,Risk Score,0.05874308061381117,0.6784288324515055,0.4037705541723423,0.20107159089825072,0.40130852463489297,16,249
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-033,rapid_crash_then_rebound,2018-02-06,2018-02-06,2018-03-12,Buy & Hold,0.029688031727122643,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-033,rapid_crash_then_rebound,2018-02-06,2018-02-06,2018-03-12,Constant Exposure - Train Fixed,0.017138274134457343,0.5708508288167686,0.564751159286555,0.564751159286555,0.5759199506922896,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-033,rapid_crash_then_rebound,2018-02-06,2018-02-06,2018-03-12,MA200,0.006020849945672202,0.1986083107975272,0.19466256059796702,0.19466256059796702,0.20190715448389976,0,41
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-033,rapid_crash_then_rebound,2018-02-06,2018-02-06,2018-03-12,MA20/MA60,0.006020849945672091,0.19860831079752722,0.19466256059796705,0.19466256059796705,0.2019071544838998,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-033,rapid_crash_then_rebound,2018-02-06,2018-02-06,2018-03-12,Volatility Targeting,0.01740897734495872,0.8972843215080679,0.742081106664938,0.46912674712625085,0.5541625991110674,20,879
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-033,rapid_crash_then_rebound,2018-02-06,2018-02-06,2018-03-12,Risk Score,0.01055940534189903,0.4979440693377599,0.3919402530811717,0.1987765090961175,0.8515901502729466,4,249
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-034,rapid_crash_then_rebound,2018-10-12,2018-10-12,2018-11-06,Buy & Hold,0.0628401724749601,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-034,rapid_crash_then_rebound,2018-10-12,2018-10-12,2018-11-06,Constant Exposure - Train Fixed,0.03636194960583938,0.5701026120497937,0.5737050370896584,0.566570095618691,0.5739494283134168,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-034,rapid_crash_then_rebound,2018-10-12,2018-10-12,2018-11-06,MA200,0.012800050925237727,0.19812366198261572,0.20044970985182092,0.19582569253036897,0.20061139855728027,0,41
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-034,rapid_crash_then_rebound,2018-10-12,2018-10-12,2018-11-06,MA20/MA60,0.012800050925237838,0.19812366198261572,0.20044970985182092,0.19582569253036894,0.20061139855728025,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-034,rapid_crash_then_rebound,2018-10-12,2018-10-12,2018-11-06,Volatility Targeting,0.029744659710763233,0.7914256836098447,0.47178991353376887,0.3627087338957738,0.3739396122490162,18,879
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-034,rapid_crash_then_rebound,2018-10-12,2018-10-12,2018-11-06,Risk Score,0.013851780240981437,0.4472402581653987,0.20046758044796104,0.19582569253036897,0.6509483971786305,5,249
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-035,rapid_crash_then_rebound,2018-10-16,2018-10-16,2018-11-14,Buy & Hold,0.035043143914476604,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-035,rapid_crash_then_rebound,2018-10-16,2018-10-16,2018-11-14,Constant Exposure - Train Fixed,0.019994738677329038,0.5698952601714338,0.5675072394980473,0.566570095618691,0.5733428934419119,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-035,rapid_crash_then_rebound,2018-10-16,2018-10-16,2018-11-14,MA200,0.006951178594716723,0.19798679093458,0.19642734860141906,0.19582569253036897,0.2002133184131894,0,41
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-035,rapid_crash_then_rebound,2018-10-16,2018-10-16,2018-11-14,MA20/MA60,0.006951178594716501,0.19798679093458,0.196427348601419,0.19582569253036894,0.20021331841318937,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-035,rapid_crash_then_rebound,2018-10-16,2018-10-16,2018-11-14,Volatility Targeting,0.015503630064399032,0.6317483854131037,0.46513599395794075,0.3627087338957738,0.5071580731117414,22,879
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-035,rapid_crash_then_rebound,2018-10-16,2018-10-16,2018-11-14,Risk Score,0.013851780240981437,0.31720523940536943,0.1964273486012444,0.19582569253036897,0.8502516185452458,7,249
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-036,rapid_crash_then_rebound,2020-02-03,2020-02-03,2020-02-25,Buy & Hold,0.008916514564844213,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-036,rapid_crash_then_rebound,2020-02-03,2020-02-03,2020-02-25,Constant Exposure - Train Fixed,0.00536669462042183,0.5990812080418478,0.600925771723198,0.5978611740716504,0.6065869734495642,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-036,rapid_crash_then_rebound,2020-02-03,2020-02-03,2020-02-25,MA200,0.042529809238265326,1.0,1.0,0.20322356850767223,1.0,2,41
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-036,rapid_crash_then_rebound,2020-02-03,2020-02-03,2020-02-25,MA20/MA60,0.008916514564844324,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-036,rapid_crash_then_rebound,2020-02-03,2020-02-03,2020-02-25,Volatility Targeting,0.01679747696361833,0.9083511885413713,0.7348438065051444,0.34609223299532105,0.34609223299532105,17,879
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-036,rapid_crash_then_rebound,2020-02-03,2020-02-03,2020-02-25,Risk Score,0.012124913480397681,0.9099041165989042,0.6509172038420903,0.4048174472017563,0.8534692007236335,6,249
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-037,rapid_crash_then_rebound,2022-04-25,2022-04-25,2022-05-23,Buy & Hold,0.03038812871599217,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-037,rapid_crash_then_rebound,2022-04-25,2022-04-25,2022-05-23,Constant Exposure - Train Fixed,0.021394758912267053,0.7019267296737486,0.6908197915092749,0.6908197915092749,0.7057394064618524,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-037,rapid_crash_then_rebound,2022-04-25,2022-04-25,2022-05-23,MA200,0.0060833108457453156,0.19859430678122295,0.19034053979763146,0.19034053979763146,0.20149614058292345,0,41
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-037,rapid_crash_then_rebound,2022-04-25,2022-04-25,2022-05-23,MA20/MA60,0.006083310845745427,0.19859430678122295,0.19034053979763144,0.19034053979763144,0.20149614058292345,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-037,rapid_crash_then_rebound,2022-04-25,2022-04-25,2022-05-23,Volatility Targeting,0.013042248789851163,0.6518907639858132,0.590206321297153,0.31790299963319274,0.33464388012863144,18,879
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-037,rapid_crash_then_rebound,2022-04-25,2022-04-25,2022-05-23,Risk Score,0.006083310846926926,0.35800012719936725,0.19034053806925638,0.19034053806925638,0.4022403321234971,1,249
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-038,rapid_crash_then_rebound,2024-01-22,2024-01-22,2024-02-27,Buy & Hold,0.19245447166629515,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-038,rapid_crash_then_rebound,2024-01-22,2024-01-22,2024-02-27,Constant Exposure - Train Fixed,0.12561108571144952,0.6309788016645175,0.6191628839911932,0.6191628839911932,0.6395246078618977,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-038,rapid_crash_then_rebound,2024-01-22,2024-01-22,2024-02-27,MA200,0.04119161104553393,0.1988321728305934,0.19091478303502354,0.19091478303502354,0.20476581651548595,0,41
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-038,rapid_crash_then_rebound,2024-01-22,2024-01-22,2024-02-27,MA20/MA60,0.04119161104553404,0.1988321728305934,0.19091478303502357,0.19091478303502357,0.20476581651548592,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-038,rapid_crash_then_rebound,2024-01-22,2024-01-22,2024-02-27,Volatility Targeting,0.09318190030200524,0.7707722622828531,0.7505774993500118,0.27521161421165097,0.2814401980671348,21,879
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-038,rapid_crash_then_rebound,2024-01-22,2024-01-22,2024-02-27,Risk Score,0.04119161104553404,0.3582130504156528,0.19093361652301072,0.19093361652301072,0.6567672502468458,3,249
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-039,rapid_crash_then_rebound,2024-02-01,2024-02-01,2024-03-12,Buy & Hold,0.0962803497163709,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-039,rapid_crash_then_rebound,2024-02-01,2024-02-01,2024-03-12,Constant Exposure - Train Fixed,0.061476459182320586,0.6299257193931335,0.6325372159640033,0.6198762779143326,0.6335059794170007,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-039,rapid_crash_then_rebound,2024-02-01,2024-02-01,2024-03-12,MA200,0.019642057440706795,0.1981460144006264,0.19989307032985532,0.19138153072088396,0.20056153710982333,0,41
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-039,rapid_crash_then_rebound,2024-02-01,2024-02-01,2024-03-12,MA20/MA60,0.019642057440706795,0.1981460144006264,0.19989307032985537,0.19138153072088393,0.20056153710982336,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-039,rapid_crash_then_rebound,2024-02-01,2024-02-01,2024-03-12,Volatility Targeting,0.042760102142419654,0.4867826214739951,0.4466065808662254,0.27521161421165097,0.3247314537674112,23,879
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-039,rapid_crash_then_rebound,2024-02-01,2024-02-01,2024-03-12,Risk Score,0.029133216965199216,0.1981460144006264,0.19989307032985534,0.19138153072088393,0.6507982846781308,4,249
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-040,rapid_crash_then_rebound,2024-10-15,2024-10-15,2024-11-11,Buy & Hold,0.030479248881972065,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-040,rapid_crash_then_rebound,2024-10-15,2024-10-15,2024-11-11,Constant Exposure - Train Fixed,0.019309296043471313,0.6270945052773632,0.6293964695814553,0.6260773104233877,0.6384958963810239,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-040,rapid_crash_then_rebound,2024-10-15,2024-10-15,2024-11-11,MA200,0.030479248881971954,1.0000799531916484,1.0,1.0,1.0,0,41
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-040,rapid_crash_then_rebound,2024-10-15,2024-10-15,2024-11-11,MA20/MA60,0.030479248881972176,0.8389087780955968,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-040,rapid_crash_then_rebound,2024-10-15,2024-10-15,2024-11-11,Volatility Targeting,0.006924446827465958,0.25237360082345256,0.22222007395861823,0.22184798587897028,0.5047537919074907,20,879
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-040,rapid_crash_then_rebound,2024-10-15,2024-10-15,2024-11-11,Risk Score,0.02592124044655697,0.9092983619046062,0.848187504441042,0.6502161173191054,0.8531679746270084,2,249
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-041,rapid_crash_then_rebound,2025-04-07,2025-04-07,2025-05-08,Buy & Hold,0.017990877938704908,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-041,rapid_crash_then_rebound,2025-04-07,2025-04-07,2025-05-08,Constant Exposure - Train Fixed,0.010374875482061063,0.5760707342836249,0.5625967743390403,0.5625967743390403,0.5788293538677135,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-041,rapid_crash_then_rebound,2025-04-07,2025-04-07,2025-05-08,MA200,0.017990877938751315,1.0,1.0,0.2016686813405928,1.0,2,41
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-041,rapid_crash_then_rebound,2025-04-07,2025-04-07,2025-05-08,MA20/MA60,0.003992407402612641,1.0,1.0,0.19831842584913914,0.20169068577337573,1,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-041,rapid_crash_then_rebound,2025-04-07,2025-04-07,2025-05-08,Volatility Targeting,0.006081337165020462,0.9134993956214202,1.0000106887149012,0.32180277550439274,0.32746431553937133,21,879
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-041,rapid_crash_then_rebound,2025-04-07,2025-04-07,2025-05-08,Risk Score,0.00720762627385485,0.6498245169709094,0.6372193842662018,0.3974725051497171,0.6523931937052393,2,249
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-042,rapid_crash_then_rebound,2026-07-17,2026-07-17,2026-08-17,Buy & Hold,0.04947822018128989,1.0,1.0,1.0,1.0,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-042,rapid_crash_then_rebound,2026-07-17,2026-07-17,2026-08-17,Constant Exposure - Train Fixed,0.03232448697244472,0.6464975572441068,0.6362287806832974,0.6362287806832974,0.6545704927980062,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-042,rapid_crash_then_rebound,2026-07-17,2026-07-17,2026-08-17,MA200,0.010024004499827543,0.5196193813960095,0.19081325720805334,0.19081325720805334,0.2034977777009308,0,41
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-042,rapid_crash_then_rebound,2026-07-17,2026-07-17,2026-08-17,MA20/MA60,0.010024004499827543,0.8396775931548202,0.19081324960121046,0.19081324960121046,0.2034977777009308,0,0
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-042,rapid_crash_then_rebound,2026-07-17,2026-07-17,2026-08-17,Volatility Targeting,0.0184499546532787,0.47904925740288196,0.46055530219765667,0.32457127242264283,0.43837372532997004,22,879
CSI1000,中证1000,CSI1000-rapid_crash_then_rebound-042,rapid_crash_then_rebound,2026-07-17,2026-07-17,2026-08-17,Risk Score,0.013430731803803275,0.35688838122913175,0.19081325541455174,0.19081325541455174,0.6549252552476647,4,249
CSI2000,中证2000,CSI2000-rapid_crash-001,rapid_crash,2018-02-06,2018-02-06,2018-02-07,Buy & Hold,-0.0,1.0,1.0,1.0,1.0,0,0
CSI2000,中证2000,CSI2000-rapid_crash-001,rapid_crash,2018-02-06,2018-02-06,2018-02-07,Constant Exposure - Train Fixed,-0.0,0.4125359834800668,0.40645215844572813,0.40645215844572813,0.4132235533917623,0,0
CSI2000,中证2000,CSI2000-rapid_crash-001,rapid_crash,2018-02-06,2018-02-06,2018-02-07,MA200,-0.0,0.1981513596675146,0.19417402222673463,0.19417402222673463,0.19859193943553494,0,38
